order_id,payment_sequential,payment_type,payment_installments,payment_value,origen,seller_id,seller_zip_code_prefix,seller_city,seller_state,geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state,review_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp,review_sentiment,order_item_id,product_id,shipping_limit_date,price,freight_value,price_normalized,customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,ï»¿product_category_name,product_category_name_english,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
6b2169e162b7244ba60302ddbdb445f7,,,,,olist_order_items_dataset,7a67c85e85bb2ce8582c35f2203ad736,,,,,,,,,,,,,,,,1.0,3354a4e684f5e7199f9407db70ccd92b,2018-05-22 14:59:25,89.99,19.45,17.997999999999998,,,,,,,,,,,,,,,,,,,,,
1b694ef5b28d3e949a4f0ffeb2c9fcd6,,,,,olist_order_items_dataset,48efc9d94a9834137efd9ea76b065a38,,,,,,,,,,,,,,,,1.0,e500a9395078ba5b59387db0dbee0063,2017-01-09 13:43:17,9.9,8.72,1.98,,,,,,,,,,,,,,,,,,,,,
e813a30360cebcbde709b43acab13bda,,,,,olist_order_items_dataset,7d76b645482be4a332374e8223836592,,,,,,,,,,,,,,,,1.0,b85f305eec7f31aa9c5f04a3e937571a,2018-01-31 22:18:04,21.9,14.1,4.38,,,,,,,,,,,,,,,,,,,,,
9bd1262011363cf74478ba1d6f04ab28,,,,,olist_order_items_dataset,8581055ce74af1daba164fdbd55a40de,,,,,,,,,,,,,,,,1.0,a50acd33ba7a8da8e9db65094fa990a4,2018-04-24 21:11:16,117.3,31.96,23.46,,,,,,,,,,,,,,,,,,,,,
2159b1a8db7e7cf857d6b85186c049d3,,,,,olist_order_items_dataset,c826c40d7b19f62a09e2d7c5e7295ee2,,,,,,,,,,,,,,,,1.0,5a848e4ab52fd5445cdc07aab1c40e48,2018-02-13 15:11:14,122.99,9.06,24.598,,,,,,,,,,,,,,,,,,,,,
dddb0be31f3ee940cb28224f09315978,,,,,olist_order_items_dataset,0df3984f9dfb3d49ac6366acbd3bbb85,,,,,,,,,,,,,,,,1.0,ae083e4a334a4210ae0ef7323f1584c5,2018-02-28 12:20:23,239.9,26.96,47.980000000000004,,,,,,,,,,,,,,,,,,,,,
6d2cb1a61d735811e501bb71b6dd9c35,,,,,olist_order_items_dataset,2bd05d410a8fd26dc4184a15f4f2f588,,,,,,,,,,,,,,,,1.0,53f94c255b909ffb24a4047e0c255b91,2017-02-14 17:44:00,25.0,14.11,5.0,,,,,,,,,,,,,,,,,,,,,
51e8e9b5d80b938a3268cdffe95a59dc,,,,,olist_order_items_dataset,de23c3b98a88888289c6f5cc1209054a,,,,,,,,,,,,,,,,1.0,600807028ef02560765e441c161a9da3,2018-03-29 13:09:16,89.9,8.98,17.98,,,,,,,,,,,,,,,,,,,,,
f04955e9d40fccf99360d76c463cf97e,,,,,olist_order_items_dataset,17a053fcb14bd219540cbde0df490be0,,,,,,,,,,,,,,,,1.0,e2a73ef4fc3f78da8824aaec109a2676,2017-10-20 04:28:29,289.9,74.75,57.98,,,,,,,,,,,,,,,,,,,,,
d3eded6aa11fcf3fbaf7843c0b4c6e6f,,,,,olist_order_items_dataset,7bac63f6603d382cc8d0832eb6c100a8,,,,,,,,,,,,,,,,1.0,7fa79f73326e6b9b13b79f60a435d4a5,2018-04-09 10:55:08,219.0,16.41,43.8,,,,,,,,,,,,,,,,,,,,,
fc7ff0e22c4d9fc5789816ee0131296b,,,,,olist_order_items_dataset,cc419e0650a3c5ba77189a1882b7556a,,,,,,,,,,,,,,,,1.0,db6677c6f890ba1730c0b75bd8132579,2018-05-15 11:30:37,59.99,26.97,11.998000000000001,,,,,,,,,,,,,,,,,,,,,
1873fcb129d137537b45d35990b5d734,,,,,olist_order_items_dataset,4a3ca9315b744ce9f8e9374361493884,,,,,,,,,,,,,,,,1.0,99a4788cb24856965c36a24e339b6058,2017-05-08 20:45:08,89.9,11.24,17.98,,,,,,,,,,,,,,,,,,,,,
29bf476a5068eca4bb2d21bdb684a737,,,,,olist_order_items_dataset,89f69225956f951295ca4c7fb1266553,,,,,,,,,,,,,,,,1.0,f9ebcf80103354a6695bc743673fcacd,2018-06-08 11:51:25,120.0,18.72,24.0,,,,,,,,,,,,,,,,,,,,,
c1f534b2a0002528a5e5e5001f6be004,,,,,olist_order_items_dataset,93dc87703c046b603023e75222018b45,,,,,,,,,,,,,,,,1.0,98a940d42d3ac029e40441023676ddfe,2018-02-02 18:55:21,209.0,45.31,41.8,,,,,,,,,,,,,,,,,,,,,
cb83b3b35a2362f3a560b69d959b6732,,,,,olist_order_items_dataset,f7720c4fa8e3aba4546301ab80ea1f1b,,,,,,,,,,,,,,,,1.0,70cc46ccdfff951dd7829395bce256ca,2018-03-15 02:30:48,39.9,17.06,7.9799999999999995,,,,,,,,,,,,,,,,,,,,,
ee9f6e9060450329e05aef3781e5ed38,,,,,olist_order_items_dataset,8160255418d5aaa7dbdc9f4c64ebda44,,,,,,,,,,,,,,,,2.0,b0c2a004d315a5ba0b19584393ac478c,2017-11-29 19:47:36,135.9,36.27,27.18,,,,,,,,,,,,,,,,,,,,,
6c6e45db63667bd55633d47a10d77607,,,,,olist_order_items_dataset,4d6d651bd7684af3fffabd5f08d12e5a,,,,,,,,,,,,,,,,1.0,3a5d57db958f4fec143599e2c7113f17,2017-10-23 20:24:57,113.9,16.56,22.78,,,,,,,,,,,,,,,,,,,,,
1bebe97e9df4ee15bde39be078e3158c,,,,,olist_order_items_dataset,b499c00f28f4b7069ff6550af8c1348a,,,,,,,,,,,,,,,,1.0,d39856361faf8a3ee35f98bf611a637f,2018-03-20 23:35:24,34.99,18.23,6.998,,,,,,,,,,,,,,,,,,,,,
5b139baf2eee4dee89f9d990dcc4636c,,,,,olist_order_items_dataset,955fee9216a65b617aa5c0531780ce60,,,,,,,,,,,,,,,,1.0,583f158587cdecda3e8bdea694021e39,2018-03-02 18:10:27,45.0,16.11,9.0,,,,,,,,,,,,,,,,,,,,,
8b4116b3c788f8fc49c7d5089ad2450d,,,,,olist_order_items_dataset,0dd184061fb0eaa7ca37932c68ab91c5,,,,,,,,,,,,,,,,1.0,d04bbac48960ecb7ea311b00ca6e1cb7,2018-02-01 21:17:11,104.0,15.48,20.8,,,,,,,,,,,,,,,,,,,,,
310cddf7fcf3d915e764a4b145a42d7a,,,,,olist_order_items_dataset,c6bda72e4dbf5c5866b13cb1810c6d03,,,,,,,,,,,,,,,,1.0,bf53d80c6cb1cbf63ba17e2175d521a5,2017-07-26 10:35:25,119.9,9.65,23.98,,,,,,,,,,,,,,,,,,,,,
b5a38afc36fef9a2e97d2c96be884aea,,,,,olist_order_items_dataset,de722cd6dad950a92b7d4f82673f8833,,,,,,,,,,,,,,,,2.0,909b87db6cb3a7ab26bd03cc59860136,2018-01-24 02:12:55,40.0,16.79,8.0,,,,,,,,,,,,,,,,,,,,,
e3d1d37007a4d31d2269ba250664f6b2,,,,,olist_order_items_dataset,c70c1b0d8ca86052f45a432a38b73958,,,,,,,,,,,,,,,,2.0,c589625c8ccc7bfd2e8f1fb041e24c4a,2018-07-20 00:30:14,110.32,8.03,22.064,,,,,,,,,,,,,,,,,,,,,
3891b49649a70373bb5e93414f86c525,,,,,olist_order_items_dataset,cc419e0650a3c5ba77189a1882b7556a,,,,,,,,,,,,,,,,1.0,bbaef2eadf31fe3ea6702077398be06c,2017-06-29 10:15:18,56.99,14.15,11.398,,,,,,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,ef6d8ec542ff0844e7f4355cbd4d5697,46a842d8e1303e2b1544ad696c7bfbeb,68455.0,tucurui,PA,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,2d2c4e5a4b0840c87a09fb9ecc7ef144,23b38ab82b8bcb3dad15aa9140ed82af,5011.0,sao paulo,SP,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,0a6ccd3492e9fd0bc8ad7f4ca7efad1a,49eb3e27a6fc361609658d710948cef7,18520.0,cerquilho,SP,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,1d86bef4435e86c93f884cfcca6bd468,728a151b4593fb7ae0787158df28752a,2462.0,sao paulo,SP,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,0bb4158d2611514ebcf615f2565d34fb,06b825ab0cda1781409d7188a56adb20,24451.0,sao goncalo,RJ,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,da97d12c6f90c983ae3d35f42d1bf2ce,3125d26ceb79dae09c47a8459bf87474,11703.0,praia grande,SP,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,09ce0754a6b5bcbb8c24d38a6ce54543,6fe3f2fcf4c33b5803e830f218451eb3,41515.0,salvador,BA,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,123d6a7316b4ab48074d72948fd412da,3b2ae38156cf022ebdaf8a4ead16d30a,29172.0,serra,ES,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,f664edc095e667896e8d27a238af0bb5,0be7af6c16fbca7eff244788f89146a3,28635.0,nova friburgo,RJ,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,4700d1a6f247079a2e60dc883b4c0c16,1c062f62b3e67f4bc9095d332452a2b4,6410.0,barueri,SP,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,3ff62a38cee596b9cead9ca8f56c1781,20ef01ddc6b80daeae13b69acb9964a1,6696.0,itapevi,SP,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,f4f26be1188a8977388672a08eabacbf,9a6cc6130f9a98cd08456a26fd5624c5,80610.0,curitiba,PR,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,dd19f165f47b245203fbf13563af85d2,6834d4cc5589a427ebb59e2e839b85ec,47600.0,bom jesus da lapa,BA,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,18dfbce3c934e6aa3a004c654b328852,853d38a8f618cdf86041279dad2d178b,38183.0,araxa,MG,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,86042c8472794b41d03cfe051f3bd9de,e34db2a708052454521174717265adc5,35500.0,divinopolis,MG,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,62f9b69eb2f6aa79f6ff3682bbc4e290,5e67d554b45c2c663b3556df2d8cecae,72320.0,brasilia,DF,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,6046d842a9b5a6de033a21980a114490,56c355e615aa216a8c404c4f3d22383c,27335.0,barra mansa,RJ,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,769c88c1b9d81bcd01d6061f2392c6d8,9c81e8d61f57d26174c0b7657940339d,15990.0,matao,SP,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,45e3f9d574b70d26719ba4fa0988f07b,c3a7e076f7c03a272a069709bed9c93c,5856.0,sao paulo,SP,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,de0aef172ea9ed32450b0269c90e26b6,d045537cf9bd29e415334af5a6cb8ff5,4510.0,sao paulo,SP,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,a1776ddc59dd25127aa556fc6b69958b,f35b3a89b9ea983efba80cf9bd7fa6c6,86920.0,kalore,PR,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,2163644f99fa981932735bb11601b9dc,96e050e46f55c4d00b6d574a0b5b5216,4715.0,sao paulo,SP,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,f2c47cf15662ec1d5402232c722f6ec5,09c3e82280b2b2cd091a55707b62d04b,30535.0,belo horizonte,MG,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,a7c2c4660d01add49fcbcf462a0b43c3,aaa5346df3cc01e29402dc6c156557c3,42801.0,camacari,BA,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,da437ccfd018a010d1fb766b073c759c,06d26e5230ac619719997a8cf435a69b,13276.0,valinhos,SP,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,df68b16176a400cda1dda3bfa1022760,0c5c596ff335ad6b91e78f1f328d030b,12237.0,sao jose dos campos,SP,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,e3f1cc8c8eb761eb9200a63f40d47b9a,30f43520e93ade7f1a60e0df3b3eb9d8,9320.0,maua,SP,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,6421f7c015f434812081873e3765b3af,46f85d17380660c2b457a30d81b7fd32,11630.0,ilhabela,SP,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,c4784d77ab20f22ff6a8cf8140d43b42,c6c40ec71b3571d6b70d0d6ddf973f7e,13820.0,jaguariuna,SP,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,d8c177c235dc5faf09ddd22909bea731,5c4b7aa014e584d78525c38717510f01,98300.0,palmeira das missoes,RS,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,52749d51c74a23fd40b2d439d5c37857,9721502e392ede0ba494d605b89dedba,91220.0,porto alegre,RS,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,6a403dfe7623d1672b0b17ae8cfd6f89,3c1b119e825c18b2394bf1dd637efa59,4883.0,sao paulo,SP,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,ebd67b458c0b8b23fa5d869779adc761,8130a5b332a233457aad5d824b9df2cb,32400.0,ibirite,MG,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,3995b998f83c97b26bb5f364be184a34,0c5dcd0b9ccd37912572383dedc31c0a,4015.0,sao paulo,SP,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,98916fd0f48baed7d643faee8961f56e,5bdb6f56a8fb4272b802f504bb6d1287,12980.0,joanopolis,SP,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,12009d13a46cfa0b24a454a350401daa,092232fb3902fb912c80531bc1460f75,57037.0,maceio,AL,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,d5e5a632fc74499ef08cc40be28c8202,929cca0da005b90ff84064609a25b805,56190.0,terra nova,PE,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,4993c7497504a9d16889ddf05e10be7e,e36d1e7b5ca834cfae44e807b3bf35b6,76804.0,porto velho,RO,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,76dc7e04e0b2d035598d4d8c99d619e9,d4066e00dbb3a446654a014755484d14,4125.0,sao paulo,SP,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,c90b8aa7dade59f804b336ff8706c7ad,81d38e30a3b26a97f159631ecbf52362,24220.0,niteroi,RJ,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,6efbd167ba77f51f9da359e85f4c801d,2e5cfba8ab54081ba38c4a8abdc995f1,36016.0,juiz de fora,MG,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,069ffa410e2379e3c5a0eaed21879b80,0b11c9f6e42b73fd9c3c84f3b919701b,75180.0,silvania,GO,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,9481fb9f3f141917c9fb56bfd6315e4e,954787ed2823ee776c15d070b287c4d9,33400.0,lagoa santa,MG,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,88dc2fd9f370819ccad550243f836229,c279fd11adcb20e83612c27b91b98048,89709.0,concordia,SC,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,6f7e45d5976fd45505722178307f5ed4,1526fce690df9265b9e0fcd4358e8f6d,35588.0,arcos,MG,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,240f405164f8742968b0a3b32799317d,65b2a81f1c849b7d6bb208c7465abbe6,13401.0,piracicaba,SP,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,d52da13f5938784b86666bade7b1d578,9f217bbd3e1ae6856aec9d9a7ed2c80e,41830.0,salvador,BA,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,4e364c106217fcf45f21a4db793866bb,b18983823f3259d8f50a36496ea84a8d,7990.0,francisco morato,SP,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,152e0f1f108e8820600a9572e1cc8107,bb5cb0b55123e8fc8b7994141cf4b551,13568.0,sao carlos,SP,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,325f5ae6a8e3170a943610ea545ad628,464ead365df0b5db3915541c6286ddd1,62150.0,santana do acarau,CE,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,b7db6432ef2cad09b9f6983eff19a04a,dbbb77929f0b3b93e19f5493b5934d0e,72215.0,brasilia,DF,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,7c245610a174ec2208ee70ca2b765c3a,7fe61e30fc92e412b0598fcec4a3ec53,88136.0,palhoca,SC,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,5bbfc1074790affe8949fd7b7efe9a9b,5d8e868e66c537267dc1eba2fb66f52b,32450.0,sarzedo,MG,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,1678c6ae6e1ee4c4b06f224f7cff0846,27dcf49025ecf5755d31f06c144cd5c6,9090.0,santo andre,SP,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,bfc1c2ef0d081bcaaffd067dc53e5f7f,c2a94ad27cb5fcf5d0c65cde3a9f267d,6170.0,osasco,SP,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,c2706167b111035a511156dede76030d,500fa5e47859eb288531ad716890899e,2915.0,sao paulo,SP,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,7b7ba461fc53c28a671aef86b651235d,64386d23b350d16648e3e0dc7cc7d60d,98400.0,frederico westphalen,RS,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,311926aa7d26a97be988107ea7faf602,c2754f1c158e2308eb9c3aa6b3479a44,35170.0,coronel fabriciano,MG,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,75f2aa057dcfd5d621262193e3db1d34,dcee1e44ded6f1bfc5b4988d771243da,66085.0,belem,PA,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,02193de2a9880973fdeb02923eb5fffd,dd6ca4bccbd21803d32139af5b908fd7,71916.0,brasilia,DF,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,a8dae326e70d36bde8a49e2207f1f0d8,fee6634d946e08b185a6d0152110f92a,57265.0,teotonio vilela,AL,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,55297cbeceb1f300c3c3815e1485892d,0c33b7ee3cca52240d26f01603841037,31170.0,belo horizonte,MG,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,fe3c7865182a7b0d5485e438ec3e7b63,e6d81f3fb913a50c0c94769669226eb1,89237.0,joinville,SC,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,4999e129610251dec1e6fb712dc15171,a6cc2b0e951069e78ca04b7c5d68d8af,90680.0,porto alegre,RS,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,6486e770116c56de60003384fba4f50e,2378a0560fa2d85f762f5544434f7e20,35162.0,ipatinga,MG,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,43ea8f218eab9dfb67ad0142ddb4ae7b,a3efc07134342a5d8926a8ed1b508275,22210.0,rio de janeiro,RJ,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,b7099c2fea8e4284d4e9c6250c9a135c,a54de86aa4370cc93031bb4e99d436b0,4182.0,sao paulo,SP,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,0a0b289b31e52a51a3368b171806a8fa,bed06c4ebe1ee0d97cb1ac3f9dec8766,94075.0,gravatai,RS,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,7155db0555447b6140ddd3e2a9399525,ea6e886dbffd39820cbd7eb76b2af63a,14055.0,ribeirao preto,SP,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,f21425113f7f4bc3d60f088b01a73eea,6a2f3c03236d6f4f50b171045118cf65,60851.0,fortaleza,CE,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,8f147bfb2e3088ac8959f073cf47eba2,15e3e8fc446ae37f6ac3f89c3f44059f,6523.0,santana de parnaiba,SP,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,99dd4efeee255127aab6b84d50e1dda8,3af11c83a23dd9fd6c62fb44f971a564,60533.0,fortaleza,CE,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,ca664d020aa46bba68a6e0429de6c83d,78f31fdb8048d382c306408ee9c3c98a,88220.0,itapema,SC,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,ab2f6801deffab8038ad84aa63b01feb,bbb9032e147e7f048e926bdd0197b7ce,17026.0,bauru,SP,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,9172ec108487aaff702c42028fa71473,d99159811c2f222312ff56f2ebb9292a,35785.0,santana de pirapama,MG,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,a88b2f5e512cfab3a9eb443a1436553e,da897b78bb29cfc840f0cfcb769defc7,19806.0,assis,SP,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,d4b5658c4c22ce5d33be3d9c867d9b31,d51e4b1432fda3f8c60d9f12cd8e1f3f,11055.0,santos,SP,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,a495090e1f5e00fb6e1301fafb05f43c,3d6da4b2af2bad3025b6f32d44c15ad3,22020.0,rio de janeiro,RJ,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,d55a841bbeba831f8dc6d1d5e81c908f,72eb961337993c4c089cb9135b86de90,1429.0,sao paulo,SP,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,ad3b17c2187baf22bdf8e073a7b296e2,8a6ecf07765c56057bbb8b9d942c867c,5405.0,sao paulo,SP,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,950a60900e19a2d87d316224bfc9e60f,561e48624eb8366b9253ad9807c19fb6,28898.0,rio das ostras,RJ,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,f01d004f168186b4d834b318d9309d5d,20c48918dcea7cd156fce33f9a357fd8,3579.0,sao paulo,SP,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,e3396866db806ab204f8b769bbca8e35,da90f2535e719fd67092b67ec2541da2,13715.0,itobi,SP,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,2b9c4f6224f4c48aa0df74fbe0fee4ea,0e1d41bfd37919f2c7ffcc9ee5be2ddf,88330.0,balneario camboriu,SC,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,bb678932adf8c3450d4b00d04a04dcd3,7754f8e63c3845e9f61686357c69ed6f,2616.0,sao paulo,SP,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,b0a64704e1ca864517f928c1bb099c17,bd9961f2c19748de4b100d24ad2d3dcd,90560.0,porto alegre,RS,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,a30db10ca47b76fbca6c8fcdc785b01e,aaef5201f2e9de753152176e39ad419b,74950.0,aparecida de goiania,GO,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,a1fbe4dbc015f0f3c500435cd4a4a0f2,916ae0365354c4b2f98e32c0eaca4b20,3348.0,sao paulo,SP,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,1dbf8bbbc0b4a327e012452d038ce1c5,2bbbb94ef81021f37a7adb3caed3a01f,12914.0,braganca paulista,SP,,,,,,,,,,,,,,,,
,,,,,olist_customers_dataset,,,,,,,,,,,,,,,,,,,,,,,4339c3ccd52c9501cb691d83c3a2d5ca,156682bfe55ab873dd2390cd94aee186,85010.0,guarapuava,PR,,,,,,,,,,,,,,,,
